T, A, B, Oc, C, Oj, tj, Dp, Dn, E, t1, dx1, dy1, s1, t2, dx2, dy2, s2, t3, dx3, dy3, s3, savg
293, -0.666, -0.0695, -0.124, 2.94, 0.613, 0.156, 0.359, 0.525, -0.00333, 9.7, 1.7, 2.8, 77, 10, 1.7, 2.8, 78, 10, 1.5, 2.8, 73, 76
290, -0.734, -0.136, -0.256, 2.89, 0.644, 0.174, 0.382, 0.493, 0.0125, 15, 5.7, -0.031, 1.9e+02, 15, 5.8, -0.79, 1.9e+02, 15, 5.6, -1.3, 1.8e+02, 1.9e+02
300, -0.734, -0.135, -0.195, 2.96, 0.646, 0.174, 0.365, 0.426, 0.0106, 2.4, 0.96, 0.18, 32, 2.7, 1.1, 0.26, 36, 2.5, 0.98, 0.05, 33, 34
292, -0.661, -0.0856, -0.128, 2.74, 0.633, 0.164, 0.434, 0.474, 0.0081, 15, 6.7, 1.9, 2.2e+02, 11, 4.7, -1.3, 1.5e+02, 15, 6.2, 1.9, 2e+02, 1.9e+02
292, -0.628, -0.0856, -0.118, 2.65, 0.597, 0.164, 0.451, 0.498, -0.0149, 15, 5.9, -2.3, 2e+02, 15, 6.5, -2.1, 2.1e+02, 15, 5.8, -2.2, 2e+02, 2e+02
298, -0.663, -0.11, -0.294, 2.83, 0.641, 0.161, 0.366, 0.688, -3.69e-05, 12, 2.9, 2.8, 1.1e+02, 11, 2.3, 2.8, 95, 10, 2, 2.8, 85, 97
299, -0.663, -0.0937, -0.106, 2.79, 0.632, 0.156, 0.367, 0.66, -1.79e-06, 15, 6.3, -0.47, 2e+02, 3, 1.3, 0.042, 42, 15, 6.1, 0.9, 2e+02, 1.5e+02
290, -1, -0.135, -0.224, 3.35, 0.661, 0.174, 0, 0.403, 0.0286, 15, 5.2, 0.038, 1.7e+02, 15, 4.8, -1.4, 1.6e+02, 15, 5, -0.78, 1.7e+02, 1.7e+02
290, -0.754, -0.132, -0.185, 3.33, 0.679, 0.167, 0.348, 0.421, 0.0515, 2.4, 1.1, 0.089, 36, 2.4, 1.1, -0.0027, 36, 2.6, 1.1, 0.18, 38, 37
288, -0.858, -0.135, -0.18, 3.22, 0.618, 0.173, 0.347, 0.595, -0.0565, 15, 6.5, -0.0056, 2.1e+02, 15, 6.3, -0.26, 2.1e+02, 15, 6.2, 1.3, 2e+02, 2.1e+02
291, -0.828, -0.14, -0.178, 3.25, 0.63, 0.173, 0.346, 0.395, 0.0215, 2.6, 1.2, -0.12, 39, 3, 1.3, -0.11, 45, 5.4, 2.5, -0.46, 82, 55
300, -0.662, -0.0883, -0.0994, 2.87, 0.64, 0.158, 0.366, 0.661, 2.48e-05, 3.1, 1.3, 0.087, 43, 13, 5.8, 0.02, 1.9e+02, 7.7, 3.2, 0.003, 1.1e+02, 1.1e+02
299, -0.664, -0.0983, -0.107, 2.9, 0.638, 0.167, 0.367, 0.661, -5.21e-06, 2.1, 0.95, 0.015, 32, 2.2, 0.97, -0.02, 32, 2.1, 0.94, 0.0065, 31, 32
288, -0.636, -0.0385, -0.194, 2.88, 0.61, 0.178, 0.378, 0.431, -0.0845, 15, 4.8, -0.6, 1.6e+02, 15, 5.3, -1.4, 1.8e+02, 15, 5.1, -2.2, 1.7e+02, 1.7e+02
291, -0.703, -0.0482, -0.238, 2.77, 0.648, 0.176, 0.383, 0.404, 0.0773, 15, 4.3, 0.23, 1.5e+02, 15, -0.46, -1.9, 35, 15, 4, 0.49, 1.4e+02, 1.1e+02
299, -0.661, -0.089, -0.124, 3.27, 0.666, 0.168, 0.389, 0.578, -0.000412, 2.2, 1, 0.04, 33, 2.1, 0.96, 0.09, 32, 2.3, 1, -0.08, 35, 33
299, -0.661, -0.0555, -0.119, 3.47, 0.602, 0.154, 0.386, 0.672, -0.000789, 15, 4.8, 2.6, 1.7e+02, 15, 5.8, 0.19, 1.9e+02, 15, 5.7, 0.67, 1.9e+02, 1.8e+02
299, -0.662, -0.4, -0.121, 2.87, 0.639, 0.155, 0.366, 0.661, 0, 1.6, 0.66, 0.1, 23, 1.6, 0.67, 0.033, 23, 1.6, 0.64, -0.049, 22, 22
291, -0.675, -0.0962, -0.14, 2.85, 0.581, 0.165, 0.471, 0.715, 0.0346, 15, 6.5, -1.6, 2.1e+02, 14, 5, -2.8, 1.7e+02, 15, 6.7, -0.31, 2.2e+02, 2e+02
292, -0.662, -0.0865, -0.124, 2.89, 0.563, 0.175, 0.465, 0.594, 0.0439, 13, 5, -2.8, 1.7e+02, 15, 6.9, 0.028, 2.2e+02, 15, 5.7, -2.7, 1.9e+02, 2e+02
293, -0.71, -0.127, -0.181, 3.16, 0.646, 0.154, 0.366, 0.456, 0.034, 9.8, 2.4, 2.8, 95, 9.4, 2, 2.8, 85, 9.5, 2, 2.8, 86, 89
302, -0.657, -0.14, -0.206, 2.81, 0.633, 0.15, 0.367, 0.556, 0.0158, 8.1, 2.7, 2.3, 98, 15, 6.3, 2.3, 2.1e+02, 5.9, 2.4, 1.1, 81, 1.3e+02
287, -0.767, -0.135, -0.173, 3.18, 0.658, 0.178, 0.347, 0.489, 0.0103, 15, 6.5, -0.63, 2.1e+02, 15, 6.3, -1.2, 2.1e+02, 14, 5.1, -2.8, 1.7e+02, 2e+02
292, -0.709, -0.136, -0.25, 3.25, 0.621, 0.171, 0.347, 0.394, -0.0727, 15, 7.7, 0.45, 2.5e+02, 15, 8.1, 0.011, 2.6e+02, 15, 8, -0.54, 2.6e+02, 2.5e+02
292, -0.647, 0, -0.147, 2.33, 0.648, 0.17, 0.358, 0.455, 0.08, 15, 3.9, 0.42, 1.3e+02, 15, 3.1, -0.98, 1.1e+02, 15, 3.3, 0.059, 1.1e+02, 1.2e+02
295, -0.618, -0.14, -0.157, 2.79, 0.66, 0.173, 0.319, 0.413, -0.0451, 2.2, 0.99, 0.041, 33, 2.2, 1, 0.14, 33, 2.2, 0.99, 0.071, 33, 33
292, -0.638, -0.102, -0.131, 2.89, 0.602, 0.161, 0.464, 0.494, -0.0216, 4.1, 1.9, 0.096, 63, 2.7, 1.3, -0.045, 42, 3, 1.4, -0.082, 46, 51
292, -0.618, -0.0993, -0.104, 2.84, 0.629, 0.158, 0.377, 0.54, 0.0551, 2.4, 0.97, -0.099, 33, 2.6, 1.1, 0.046, 37, 2.2, 0.94, 0.064, 31, 34
298, -0.663, -0.103, -0.5, 2.77, 0.594, 0.161, 0.367, 0.699, 0.0141, 9.5, 1.7, 0.039, 63, 2.2, -0.05, -0.084, 4.2, 15, 0.71, -0.078, 37, 35
298, -0.615, -0.0872, -0.303, 2.74, 0.607, 0.164, 0.389, 0.58, -0.000618, 12, 1.7, 2.8, 80, 13, 1.7, 2.8, 81, 12, 1.5, 2.8, 75, 79
291, -0.756, -0.127, -0.277, 3.35, 0.676, 0.165, 0.334, 0.575, 0.00825, 15, 7.6, 1.3, 2.5e+02, 15, 7.1, -1.8, 2.3e+02, 15, 7.6, -0.46, 2.4e+02, 2.4e+02
292, -0.719, -0.125, -0.273, 3.3, 0.675, 0.165, 0.331, 0.419, -0.0037, 15, 7.5, -0.17, 2.4e+02, 15, 7.1, 2.5, 2.3e+02, 15, 7.7, 0.84, 2.5e+02, 2.4e+02
292, -0.775, -0.124, -0.278, 3.3, 0.678, 0.164, 0.379, 0.403, -0.00234, 15, 7.5, -0.54, 2.4e+02, 15, 7.7, 0.8, 2.5e+02, 15, 7.4, -0.97, 2.4e+02, 2.4e+02
292, -0.771, -0.127, -0.27, 3.34, 0.676, 0.165, 0.335, 0.439, 0.0047, 15, 7.6, -1.3, 2.4e+02, 15, 7.2, -1.8, 2.4e+02, 15, 7.6, 0.16, 2.5e+02, 2.4e+02
291, -0.762, -0.13, -0.212, 2.64, 0.644, 0.194, 0.342, 0.669, -0.0276, 15, 5.2, -0.31, 1.7e+02, 15, 4.6, -1.9, 1.6e+02, 15, 5.1, -1.3, 1.7e+02, 1.7e+02
293, -0.702, -0.143, -0.24, 2.88, 0.64, 0.163, 0.369, 0.534, 0.0377, 12, 4.3, -2.8, 1.5e+02, 15, 6.9, 0.053, 2.2e+02, 12, 4.1, -2.8, 1.4e+02, 1.7e+02
288, -0.725, -0.0737, -0.0894, 3.28, 0.693, 0.167, 0.385, 1.03, 0.0645, 2, 0.9, 0.079, 30, 2.2, 0.9, 0.11, 30, 2.2, 0.91, 0.017, 30, 30
288, -0.645, -0.154, -0.229, 3.29, 0.685, 0.179, 0.358, 0.399, 0.0691, 2.8, 1.3, 0.015, 43, 3, 1.3, -0.089, 44, 3.3, 1.5, 0.23, 50, 46
299, -0.662, -0.0909, -0.216, 2.83, 0.633, 0.155, 0.365, 0.657, -3.35e-05, 15, 4.6, -2, 1.6e+02, 15, 4.7, 0.11, 1.6e+02, 15, 4.5, -1.3, 1.5e+02, 1.6e+02
298, -0.662, -0.0785, -0.0961, 2.89, 0.638, 0.163, 0.368, 0.686, -9.5e-05, 3.2, 1.3, 0.46, 45, 2.6, 1.1, 0.31, 36, 2.6, 1.1, 0.31, 36, 39
299, -0.529, -0.0997, -0.199, 3.32, 0.675, 0.176, 0.377, 0.412, 0.0467, 15, 6.8, 1.4, 2.2e+02, 15, 6, -2.8, 2e+02, 15, 7, -0.86, 2.3e+02, 2.2e+02
298, -0.664, -0.0791, -0.257, 2.77, 0.636, 0.164, 0.367, 0.684, -5.28e-05, 14, 3.5, 2.8, 1.3e+02, 10, 1.7, 2.8, 80, 10, 1.1, 2.8, 64, 92
299, -0.663, -0.122, -0.195, 2.78, 0.632, 0.174, 0.368, 0.0854, 6.24e-06, 15, 7.9, -0.53, 2.5e+02, 15, 7.8, 0.2, 2.5e+02, 15, 7.7, -0.57, 2.5e+02, 2.5e+02
292, -0.665, -0.0925, -0.125, 2.68, 0.647, 0.168, 0.468, 0.552, 0.00943, 15, 6.5, 0.74, 2.1e+02, 15, 5.7, -2.4, 1.9e+02, 15, 6.5, 0.99, 2.1e+02, 2.1e+02
293, -0.648, -0.0729, -0.174, 2.5, 0.647, 0.156, 0.349, 0.467, 0.0372, 14, 2.6, 2.8, 1e+02, 12, 0.99, 2.8, 62, 11, 1.2, 2.8, 66, 77
297, -0.644, -0.094, -0.205, 2.45, 0.697, 0.18, 0.382, 0.336, 0.0167, 15, 6.5, 0.69, 2.1e+02, 15, 5.5, -2.4, 1.9e+02, 15, 6.7, -0.87, 2.2e+02, 2.1e+02
293, -0.689, -0.0909, -0.183, 2.81, 0.644, 0.179, 0.365, 0.376, -0.0731, 13, 4.9, -2.8, 1.7e+02, 15, 7.3, 0.77, 2.4e+02, 15, 7.3, -0.34, 2.4e+02, 2.1e+02
287, -0.615, -0.0907, -0.192, 2.79, 0.662, 0.194, 0.354, 0.529, 0.0502, 15, 5.4, 0.59, 1.8e+02, 14, 3.9, -2.8, 1.4e+02, 15, 5.5, 0.48, 1.8e+02, 1.7e+02
285, -0.707, -0.149, -0.201, 3.02, 0.655, 0.187, 0.341, 0.525, 0.0534, 15, 4.5, 0.96, 1.5e+02, 14, 3.1, -2.8, 1.2e+02, 15, 5.2, -0.023, 1.7e+02, 1.5e+02
285, -0.657, -0.154, -0.221, 3.29, 0.676, 0.165, 0.343, 0.595, -0.00404, 14, 5.4, -2.8, 1.8e+02, 15, 7.1, 1.6, 2.3e+02, 13, 5.2, -2.7, 1.8e+02, 2e+02
290, -0.583, -0.113, -0.217, 3.31, 0.674, 0.159, 0.323, 0.619, 0, 15, 7.2, 0.35, 2.3e+02, 12, 4.2, -2.8, 1.5e+02, 15, 7.2, 0.58, 2.3e+02, 2e+02
299, -0.661, -0.109, -0.173, 2.86, 1.48, 0.161, 0.367, 0.656, -2.36e-05, 0.55, 0.28, 3.8e-05, 10, 0.57, 0.28, -0.011, 9.9, 0.55, 0.29, 0.0033, 10, 10
299, -0.661, -0.0849, -0.064, 2.78, 0.636, 0.173, 0.367, 0.664, 1.28e-05, 2, 0.87, -0.034, 29, 2, 0.87, 0.019, 29, 2, 0.85, 0.015, 28, 29
295, -0.665, -0.0569, -0.116, 2.8, 0.622, 0.163, 0.383, 0.537, 0.0505, 15, 6.6, 1.5, 2.2e+02, 4, 1.7, -0.31, 56, 15, 6.8, -0.31, 2.2e+02, 1.6e+02
299, -0.664, -0.0958, -0.112, 2.83, 0.621, 0.163, 0.386, 0.62, -0.0507, 12, 3.4, -2.8, 1.3e+02, 15, 6.3, 0.53, 2.1e+02, 15, 6.3, -0.39, 2e+02, 1.8e+02
297, -0.692, -0.152, -0.143, 2.89, 0.637, 0.182, 0.367, 0.666, 0.00227, 2, 0.92, 0.058, 31, 2, 0.91, 0.036, 30, 2, 0.91, 0.025, 30, 30
299, -0.661, -0.134, -0.12, 2.86, 0.634, 0.179, 0.366, 0.57, -0.00113, 2, 0.91, 0.12, 30, 2, 0.88, 0.097, 29, 2, 0.89, 0.11, 30, 30
299, -0.662, -0.0952, -0.355, 2.86, 0.64, 0.175, 0.365, 0.66, 3.96e-06, 15, 5.1, -1, 1.7e+02, 15, 5.6, 0.12, 1.8e+02, 15, 5.2, -1.6, 1.7e+02, 1.8e+02
299, -0.661, -0.0847, -0.266, 2.9, 0.639, 0.174, 0.366, 0.665, 4.26e-06, 15, 6.3, 1.8, 2.1e+02, 15, 6.7, -0.0077, 2.2e+02, 15, 6.5, -1.4, 2.1e+02, 2.1e+02
295, -0.656, -0.102, -0.187, 2.75, 0.653, 0.176, 0.373, 0.76, -0.0146, 15, 7, 2.3, 2.3e+02, 15, 7.4, 1.5, 2.4e+02, 15, 7.2, -1.3, 2.3e+02, 2.3e+02
286, -0.751, -0.0957, -0.234, 3.17, 0.665, 0.147, 0.37, 0.346, 0.0519, 12, 1.6, 2.8, 77, 12, 1.3, 2.8, 70, 13, 1.7, 2.8, 80, 76
301, -0.657, -0.0981, -0.173, 2.67, 0.639, 0.162, 0.409, 0.488, -0.00834, 11, 3.6, 2.8, 1.3e+02, 11, 3.6, 2.8, 1.3e+02, 12, 3.9, 2.8, 1.4e+02, 1.3e+02
296, -0.642, -0.0826, -0.367, 2.5, 0.649, 0.172, 0.425, 0.566, -0.0305, 15, 5.1, -0.76, 1.7e+02, 15, 4.8, 0.8, 1.6e+02, 15, 4.7, -0.49, 1.6e+02, 1.6e+02
300, -0.689, -0.094, -0.11, 2.95, 0.657, 0.179, 0.348, 0.695, 0.00193, 2.2, 0.83, 0.15, 28, 2, 0.81, 0.15, 27, 2.1, 0.81, 0.0049, 27, 28
292, -0.692, -0.137, -0.202, 2.84, 0.643, 0.183, 0.351, 0.353, 0.0076, 15, 7, 0.11, 2.3e+02, 15, 6.8, -1, 2.2e+02, 15, 7, -1.4, 2.3e+02, 2.2e+02
292, -0.635, -0.4, -0.251, 3.31, 0.676, 0.162, 0.365, 0.593, 0.0103, 1.6, 0.67, -0.026, 23, 1.6, 0.68, -0.042, 23, 1.6, 0.68, -0.0095, 23, 23
291, -0.666, -0.101, -0.138, 2.85, 0.633, 0.163, 0.409, 0.548, -0.0135, 15, 7, 0.011, 2.3e+02, 15, 6.9, -0.74, 2.2e+02, 15, 7.1, -0.14, 2.3e+02, 2.3e+02
292, -0.676, -0.0969, -0.172, 2.92, 0.564, 0.182, 0.47, 0.537, 0.0364, 12, 4.3, -2.8, 1.5e+02, 15, 6.8, -0.57, 2.2e+02, 12, 4.1, -2.8, 1.4e+02, 1.7e+02
294, -0.662, -0.0854, -0.183, 2.84, 0.647, 0.172, 0.366, 0.54, 0.0417, 15, 7.1, 0.23, 2.3e+02, 12, 4.2, -2.8, 1.5e+02, 15, 7, -0.32, 2.3e+02, 2e+02
291, -0.661, -0.0924, -0.201, 2.85, 0.0541, 0.169, 0.366, 0.55, 0.0547, 0.82, -0.35, 0.021, 5.3, 0.82, -0.34, 0.045, 5.2, 0.82, -0.34, 0.043, 5.3, 5.3
299, -0.663, -0.127, -0.211, 2.8, 0.632, 0.175, 0.368, 0.0705, -7.64e-05, 15, 7.8, -0.95, 2.5e+02, 11, 4.2, -2.8, 1.5e+02, 15, 7.9, 0.083, 2.5e+02, 2.2e+02
299, -0.663, -0.126, -0.223, 2.8, 0.632, 0.176, 0.368, 0.452, -8.52e-05, 15, 7.8, 0.37, 2.5e+02, 15, 7.7, -0.78, 2.5e+02, 12, 5.2, -2.8, 1.8e+02, 2.2e+02
285, -0.686, -0.139, -0.221, 3.32, 0.624, 0.161, 0.35, 0.657, -0.0544, 15, 7.2, -0.04, 2.3e+02, 15, 6, -2.6, 2e+02, 15, 7.2, -0.037, 2.3e+02, 2.2e+02
287, -0.709, -0.129, -0.235, 3.27, 0.639, 0.156, 0.345, 0.356, -0.0355, 15, 6.6, -1.7, 2.2e+02, 15, 7, 0.22, 2.2e+02, 15, 7.2, -0.098, 2.3e+02, 2.2e+02
286, -0.776, -0.123, -0.2, 3.33, 0.657, 0.175, 0.337, 0.436, 0.0466, 15, 6.1, -0.92, 2e+02, 13, 3.8, -2.8, 1.4e+02, 15, 6.3, -0.092, 2.1e+02, 1.8e+02
303, -0.687, -0.134, -0.201, 3.25, 0.655, 0.175, 0.368, 0.405, 0.0465, 3, 1.1, -0.47, 39, 2.9, 1.2, -0.2, 41, 2.7, 1.1, -0.23, 37, 39
292, -0.824, -0.141, -0.274, 3.25, 0.62, 0.167, 0.346, 0.556, -0.0371, 15, 7.1, -1.9, 2.3e+02, 15, 7.5, -0.42, 2.4e+02, 15, 7.3, -1.6, 2.4e+02, 2.4e+02
292, -0.824, -0.141, -0.274, 3.25, 0.62, 0.167, 0.346, 0.556, -0.0371, 15, 7.2, -2, 2.4e+02, 15, 7.4, -0.85, 2.4e+02, 15, 7.5, -0.31, 2.4e+02, 2.4e+02
300, -0.685, -0.104, -0.282, 2.9, 0.678, 0.176, 0.372, 0.77, 0.0552, 15, 7, 0.044, 2.3e+02, 15, 5.8, -2.8, 2e+02, 15, 7, -0.19, 2.3e+02, 2.2e+02
300, -0.515, -0.0957, -0.271, 2.86, 0.661, 0.175, 0.361, 0.431, 0.0121, 15, 5.1, -2, 1.7e+02, 15, 6.5, -0.28, 2.1e+02, 15, 6, -2.2, 2e+02, 2e+02
300, -0.632, -0.112, -0.248, 3.03, 0.693, 0.166, 0.366, 0.656, -0.000519, 15, 4.4, 1.8, 1.5e+02, 15, 4.6, 0.22, 1.6e+02, 15, 4.6, 2.4, 1.6e+02, 1.6e+02
294, -0.644, -0.111, -0.25, 3.33, 0.643, 0.171, 0.367, 0.637, 0, 15, 7, -0.5, 2.3e+02, 15, 7.3, 0.37, 2.3e+02, 15, 6.4, -2.8, 2.1e+02, 2.3e+02
298, -0.686, -0.108, -0.248, 2.8, 0.633, 0.171, 0.37, 0.749, -0.00479, 15, 7.4, 0.49, 2.4e+02, 12, 4.7, -2.8, 1.6e+02, 15, 7.4, 0.086, 2.4e+02, 2.1e+02
298, -0.669, -0.129, -0.241, 2.81, 0.632, 0.171, 0.37, 0.634, 0.00183, 12, 5.1, -2.8, 1.7e+02, 15, 7.8, -0.017, 2.5e+02, 15, 6.9, -2.8, 2.3e+02, 2.2e+02
289, -0.711, -0.117, -0.25, 2.67, 0.622, 0.17, 0.355, 0.64, -0.00753, 15, 5.1, -0.29, 1.7e+02, 15, 4.5, -1.3, 1.5e+02, 15, 4.8, -0.57, 1.6e+02, 1.6e+02
291, -0.716, -0.136, -0.25, 3.13, 0.631, 0.17, 0.346, 0.81, -0.0822, 15, 7.7, -1.2, 2.5e+02, 15, 8.1, -0.63, 2.6e+02, 15, 7.7, -1.6, 2.5e+02, 2.5e+02
291, -0.704, -0.0773, -0.264, 2.92, 0.683, 0.162, 0.478, 0.617, -0.000982, 15, 6.2, -0.51, 2e+02, 15, 6.2, -1.1, 2e+02, 15, 6.3, 1.3, 2e+02, 2e+02
291, -0.665, -0.0992, -0.225, 3.41, 0.605, 0.165, 0.333, 0.656, -0.0158, 15, 7.1, -0.64, 2.3e+02, 13, 4.9, -2.8, 1.7e+02, 15, 7.1, 0.45, 2.3e+02, 2.1e+02
291, -0.716, -0.121, -0.107, 3.49, 0.662, 0.165, 0.399, 0.33, -0.00487, 2, 0.91, 0.043, 30, 2, 0.9, 0.049, 30, 2, 0.92, 0.028, 30, 30
291, -0.709, -0.0939, -0.198, 2.82, 0.639, 0.162, 0.367, 0.609, 0.00423, 15, 5.9, 1.5, 1.9e+02, 15, 6.3, -0.25, 2.1e+02, 15, 5.8, -1.4, 1.9e+02, 2e+02
301, -0.762, -0.0978, -0.221, 3.31, 0.678, 0.177, 0.38, 0.403, -0.00647, 7.5, 0.65, 2.8, 50, 11, 3.5, 2.8, 1.3e+02, 9.2, 2.8, 2.8, 1.1e+02, 94
295, -0.497, -0.114, -0.17, 3.32, 0.675, 0.178, 0.378, 0.412, -0.0115, 2.8, 1.3, 0.039, 43, 2.7, 1.2, 0.035, 41, 3.2, 1.4, -0.13, 47, 43
289, -0.75, -0.139, -0.208, 3.18, 0.641, 0.174, 0.341, 0.0424, -0.0129, 15, 6.7, -1.2, 2.2e+02, 15, 6.9, -1, 2.2e+02, 15, 6.7, -1.1, 2.2e+02, 2.2e+02
299, -0.692, -0.135, -0.198, 3.06, 0.643, 0.175, 0.364, 0.141, 0.0558, 2.7, 1.2, -0.061, 41, 3, 1.3, -0.11, 44, 2.8, 1.2, -0.056, 41, 42
293, -0.676, -0.0807, -0.188, 3.08, 0.686, 0.183, 0.373, 0.366, -0.0435, 15, 7.5, 0.39, 2.4e+02, 15, 7.3, -0.44, 2.4e+02, 15, 7.5, 0.49, 2.4e+02, 2.4e+02
296, -0.628, -0.0765, -0.19, 2.9, 0.757, 0.16, 0.371, 0.363, -0.0942, 9.9, 2.8, 2.8, 1.1e+02, 9.2, 0.41, 2.8, 47, 9.5, 0.94, 2.8, 58, 70
292, -0.775, -0.124, -0.273, 3.3, 0.676, 0.164, 0.364, 0.405, -0.00397, 15, 7.7, 1.2, 2.5e+02, 15, 6.5, -2.8, 2.2e+02, 15, 7.9, 0.24, 2.5e+02, 2.4e+02
292, -0.78, -0.124, -0.277, 3.3, 0.676, 0.166, 0.39, 0.403, -0.00341, 15, 7.4, -1.5, 2.4e+02, 15, 7.5, 2.1, 2.4e+02, 15, 7.5, -0.84, 2.4e+02, 2.4e+02
283, -0.684, -0.186, -0.196, 3.32, 0.638, 0.153, 0.379, 0.772, -0.0318, 15, 6.7, -0.89, 2.2e+02, 15, 5.8, -2.5, 2e+02, 15, 6.8, -0.84, 2.2e+02, 2.1e+02
288, -0.777, -0.0428, -0.201, 3.32, 0.758, 0.153, 0.369, 0.816, -0.0347, 12, 4.3, -2.7, 1.5e+02, 15, 6.9, 0.99, 2.2e+02, 15, 5.9, -2.6, 2e+02, 1.9e+02
291, -0.797, -0.123, -0.201, 3.3, 0.617, 0.175, 0.342, 0.121, -0.00615, 15, 7.9, 0.11, 2.5e+02, 15, 7.1, -1.9, 2.3e+02, 15, 7.6, -1.1, 2.5e+02, 2.4e+02
300, -0.795, -0.121, -0.182, 3.2, 0.638, 0.164, 0.336, 0.255, -0.0328, 3.5, 1.6, 0.12, 53, 3.8, 1.7, 0.31, 57, 4.2, 2, 0.25, 65, 58
291, -0.639, -0.144, -0.217, 2.8, 0.665, 0.172, 0.356, 0.333, 0.0583, 15, 6.4, -1.1, 2.1e+02, 13, 4.7, -2.7, 1.6e+02, 15, 6.8, 0.54, 2.2e+02, 2e+02
298, -0.724, -0.132, -0.21, 2.76, 0.635, 0.176, 0.346, 0.424, 0.0487, 5.4, 2.5, -0.68, 84, 15, 7.4, -1.7, 2.4e+02, 11, 4.5, -2.8, 1.6e+02, 1.6e+02
301, -0.732, -0.127, -0.268, 3.48, 0.622, 0.173, 0.362, 0.411, -0.0033, 12, 4.1, 2.8, 1.4e+02, 12, 4.3, 2.8, 1.5e+02, 12, 4.3, 2.8, 1.5e+02, 1.5e+02
300, -0.739, -0.129, -0.278, 3.19, 0.634, 0.163, 0.337, 0.418, -0.00543, 15, 5.3, 0.3, 1.7e+02, 15, 5.4, 0.82, 1.8e+02, 15, 5.4, -0.78, 1.8e+02, 1.8e+02
299, -0.665, -0.11, -0.282, 2.81, 0.636, 0.17, 0.372, 0.503, -0.0256, 15, 7.5, 0.46, 2.4e+02, 15, 7.2, -1.1, 2.3e+02, 15, 7, -1.1, 2.3e+02, 2.3e+02
294, -0.652, -0.0655, -0.166, 2.54, 0.652, 0.164, 0.46, 0.623, -0.0247, 15, 6.1, 0.8, 2e+02, 15, 5.5, -2.1, 1.9e+02, 15, 5.2, -2.4, 1.8e+02, 1.9e+02
298, -0.663, -0.123, -0.214, 2.8, 0.632, 0.174, 0.368, 0.348, -8.41e-05, 15, 7.9, -0.21, 2.5e+02, 12, 5.2, -2.8, 1.7e+02, 15, 7.9, 0.34, 2.5e+02, 2.3e+02
298, -0.663, -0.129, -0.228, 2.8, 0.632, 0.173, 0.368, 0.483, -7.68e-05, 15, 7.8, 0.36, 2.5e+02, 15, 7.8, -0.59, 2.5e+02, 15, 7.9, -0.66, 2.5e+02, 2.5e+02
299, -0.662, -0.11, -0.295, 2.79, 0.642, 0.174, 0.366, 0.297, 5.72e-06, 15, 5.8, -1.8, 1.9e+02, 15, 6.7, 0.42, 2.2e+02, 15, 6.8, 0.46, 2.2e+02, 2.1e+02
299, -0.661, -0.0672, -0.289, 2.95, 0.635, 0.173, 0.366, 0.485, 3.77e-06, 15, 5.6, 0.75, 1.8e+02, 15, 5.3, -1.1, 1.7e+02, 15, 5, -1.5, 1.7e+02, 1.8e+02
288, -0.759, -0.148, -0.253, 3.3, 0.675, 0.162, 0.337, 0.603, -0.0196, 15, 6.1, -2.8, 2.1e+02, 15, 7.3, 0.45, 2.3e+02, 13, 5.3, -2.8, 1.8e+02, 2.1e+02
290, -0.771, -0.164, -0.291, 3.3, 0.678, 0.17, 0.337, 0.723, 0.00919, 15, 7.6, -0.48, 2.4e+02, 15, 7.5, -0.03, 2.4e+02, 15, 6.8, -2.2, 2.2e+02, 2.4e+02
301, -0.686, -0.129, -0.2, 2.82, 0.632, 0.182, 0.36, 0.318, 0.00451, 2.6, 1, 0.15, 35, 2.6, 1.1, 0.15, 36, 3, 1.2, 0.039, 39, 37
292, -0.683, -0.139, -0.214, 2.81, 0.638, 0.186, 0.358, 0.285, 0.00315, 15, 6.6, -0.084, 2.2e+02, 15, 6.9, -0.59, 2.2e+02, 15, 6.8, -1, 2.2e+02, 2.2e+02
290, -0.797, -0.167, -0.272, 3.3, 0.623, 0.17, 0.335, 0.545, 0.0484, 15, 7, 0.52, 2.3e+02, 10, 3.4, -2.8, 1.2e+02, 15, 7, 0.25, 2.2e+02, 1.9e+02
293, -0.733, -0.158, -0.248, 3.29, 0.628, 0.17, 0.336, 0.711, -0.0279, 11, 4.8, -2.8, 1.6e+02, 15, 8.3, 0.46, 2.6e+02, 15, 8, -0.99, 2.6e+02, 2.3e+02
300, -0.659, -0.0616, -0.197, 3.12, 0.871, 0.186, 0.366, -0.000772, -0.0416, 0.85, 0.46, 0.049, 16, 0.85, 0.46, 0.071, 16, 0.82, 0.44, 0.051, 15, 15
292, -0.661, -0.117, -0.185, 2.64, 0.687, 0.172, 0.371, 0.0328, 0.0174, 15, 6.3, 0.96, 2.1e+02, 15, 5.3, -2.3, 1.8e+02, 15, 6.3, 0.26, 2.1e+02, 2e+02
286, -0.709, -0.115, -0.188, 2.71, 0.654, 0.174, 0.377, 0.591, 0.0259, 15, 4.2, 0.47, 1.4e+02, 15, 3.7, 0.63, 1.3e+02, 15, 3.8, 0.82, 1.3e+02, 1.3e+02
285, -0.716, -0.0865, -0.187, 3.26, 0.652, 0.174, 0.358, 0.689, 0.0395, 15, 5.6, 0.74, 1.9e+02, 15, 6, -0.66, 2e+02, 12, 3.3, -2.8, 1.2e+02, 1.7e+02
